Time/s,True_SOC,UKF_SOC,UKF_errors
6039,0.3517,3.51E-01,0.0004
6040,0.35183,3.51E-01,0.0004
6041,0.35197,3.52E-01,0.0004
6042,0.3521,3.52E-01,0.0004
6043,0.35223,3.52E-01,0.00039
6044,0.35237,3.52E-01,0.00039
6045,0.3525,3.52E-01,0.00039
6046,0.35264,3.52E-01,0.0004
6047,0.35277,3.52E-01,0.00039
6048,0.35291,3.53E-01,0.0004
6049,0.35304,3.53E-01,0.0004
6050,0.35317,3.53E-01,0.00039
6051,0.35331,3.53E-01,0.0004
6052,0.35344,3.53E-01,0.00039
6053,0.35358,3.53E-01,0.0004
6054,0.35371,3.53E-01,0.00039
6055,0.35385,3.53E-01,0.0004
6056,0.35398,3.54E-01,0.00039
6057,0.35412,3.54E-01,0.00039
6058,0.35425,3.54E-01,0.00039
6059,0.35438,3.54E-01,0.00039
6060,0.35452,3.54E-01,0.0004
6061,0.35465,3.54E-01,0.00039
6062,0.35479,3.54E-01,0.0004
6063,0.35492,3.55E-01,0.00039
6064,0.35506,3.55E-01,0.0004
6065,0.35519,3.55E-01,0.00039
6066,0.35533,3.55E-01,0.0004
6067,0.35546,3.55E-01,0.00039
6068,0.35559,3.55E-01,0.00039
6069,0.35573,3.55E-01,0.00039
6070,0.35586,3.55E-01,0.00038
6071,0.356,3.56E-01,0.00039
6072,0.35613,3.56E-01,0.00039
6073,0.35627,3.56E-01,0.00039
6074,0.3564,3.56E-01,0.00039
6075,0.35654,3.56E-01,0.0004
6076,0.35667,3.56E-01,0.00039
6077,0.3568,3.56E-01,0.00039
6078,0.35694,3.57E-01,0.00039
6079,0.35707,3.57E-01,0.00039
6080,0.35721,3.57E-01,0.00039
6081,0.35734,3.57E-01,0.00039
6082,0.35748,3.57E-01,0.0004
6083,0.35761,3.57E-01,0.0004
6084,0.35774,3.57E-01,0.00039
6085,0.35788,3.57E-01,0.0004
6086,0.35801,3.58E-01,0.00039
6087,0.35815,3.58E-01,0.0004
6088,0.35828,3.58E-01,0.0004
6089,0.35842,3.58E-01,0.0004
6090,0.35855,3.58E-01,0.0004
6091,0.35869,3.58E-01,0.0004
6092,0.35882,3.58E-01,0.0004
6093,0.35895,3.59E-01,0.00039
6094,0.35909,3.59E-01,0.0004
6095,0.35922,3.59E-01,0.00039
6096,0.35936,3.59E-01,0.0004
6097,0.35949,3.59E-01,0.0004
6098,0.35963,3.59E-01,0.0004
6099,0.35976,3.59E-01,0.00039
6100,0.3599,3.60E-01,0.0004
6101,0.36003,3.60E-01,0.00039
6102,0.36016,3.60E-01,0.00039
6103,0.3603,3.60E-01,0.0004
6104,0.36043,3.60E-01,0.00039
6105,0.36057,3.60E-01,0.0004
6106,0.3607,3.60E-01,0.00039
6107,0.36084,3.60E-01,0.0004
6108,0.36097,3.61E-01,0.00039
6109,0.36111,3.61E-01,0.0004
6110,0.36124,3.61E-01,0.00039
6111,0.36137,3.61E-01,0.00039
6112,0.36151,3.61E-01,0.00039
6113,0.36164,3.61E-01,0.00039
6114,0.36178,3.61E-01,0.00039
6115,0.36191,3.62E-01,0.00039
6116,0.36205,3.62E-01,0.00039
6117,0.36218,3.62E-01,0.0004
6118,0.36231,3.62E-01,0.00039
6119,0.36245,3.62E-01,0.00039
6120,0.36258,3.62E-01,0.00039
6121,0.36272,3.62E-01,0.00039
6122,0.36285,3.62E-01,0.00038
6123,0.36299,3.63E-01,0.00039
6124,0.36312,3.63E-01,0.00039
6125,0.36326,3.63E-01,0.0004
6126,0.36339,3.63E-01,0.00039
6127,0.36352,3.63E-01,0.00038
6128,0.36366,3.63E-01,0.00039
6129,0.36379,3.63E-01,0.00039
6130,0.36393,3.64E-01,0.0004
6131,0.36406,3.64E-01,0.00039
6132,0.3642,3.64E-01,0.0004
6133,0.36433,3.64E-01,0.0004
6134,0.36447,3.64E-01,0.0004
6135,0.3646,3.64E-01,0.0004
6136,0.36473,3.64E-01,0.00039
6137,0.36487,3.64E-01,0.00039
6138,0.365,3.65E-01,0.00039
6139,0.36514,3.65E-01,0.0004
6140,0.36527,3.65E-01,0.00039
6141,0.36541,3.65E-01,0.0004
6142,0.36554,3.65E-01,0.00039
6143,0.36567,3.65E-01,0.00039
6144,0.36581,3.65E-01,0.00039
6145,0.36594,3.66E-01,0.00038
6146,0.36608,3.66E-01,0.00039
6147,0.36621,3.66E-01,0.00039
6148,0.36635,3.66E-01,0.00039
6149,0.36648,3.66E-01,0.00039
6150,0.36662,3.66E-01,0.00039
6151,0.36675,3.66E-01,0.00039
6152,0.36688,3.66E-01,0.00039
6153,0.36702,3.67E-01,0.00039
6154,0.36715,3.67E-01,0.00039
6155,0.36729,3.67E-01,0.0004
6156,0.36742,3.67E-01,0.00038
6157,0.36756,3.67E-01,0.00039
6158,0.36769,3.67E-01,0.00039
6159,0.36783,3.67E-01,0.00039
6160,0.36796,3.68E-01,0.00039
6161,0.36809,3.68E-01,0.00039
6162,0.36823,3.68E-01,0.00039
6163,0.36836,3.68E-01,0.00039
6164,0.3685,3.68E-01,0.0004
6165,0.36863,3.68E-01,0.00039
6166,0.36877,3.68E-01,0.0004
6167,0.3689,3.69E-01,0.0004
6168,0.36904,3.69E-01,0.0004
6169,0.36917,3.69E-01,0.00039
6170,0.3693,3.69E-01,0.00039
6171,0.36944,3.69E-01,0.0004
6172,0.36957,3.69E-01,0.00039
6173,0.36971,3.69E-01,0.0004
6174,0.36984,3.69E-01,0.00039
6175,0.36998,3.70E-01,0.0004
6176,0.37011,3.70E-01,0.00039
6177,0.37024,3.70E-01,0.00039
6178,0.37038,3.70E-01,0.00039
6179,0.37051,3.70E-01,0.00039
6180,0.37065,3.70E-01,0.00039
6181,0.37078,3.70E-01,0.00039
6182,0.37092,3.71E-01,0.0004
6183,0.37105,3.71E-01,0.00039
6184,0.37119,3.71E-01,0.0004
6185,0.37132,3.71E-01,0.00039
6186,0.37145,3.71E-01,0.00039
6187,0.37159,3.71E-01,0.00039
6188,0.37172,3.71E-01,0.00039
6189,0.37186,3.71E-01,0.00039
6190,0.37199,3.72E-01,0.00039
6191,0.37213,3.72E-01,0.0004
6192,0.37226,3.72E-01,0.00039
6193,0.3724,3.72E-01,0.0004
6194,0.37253,3.72E-01,0.0004
6195,0.37266,3.72E-01,0.00039
6196,0.3728,3.72E-01,0.00039
6197,0.37293,3.73E-01,0.00039
6198,0.37307,3.73E-01,0.0004
6199,0.3732,3.73E-01,0.00039
6200,0.37334,3.73E-01,0.0004
6201,0.37347,3.73E-01,0.00039
6202,0.37361,3.73E-01,0.0004
6203,0.37374,3.73E-01,0.00039
6204,0.37387,3.73E-01,0.00039
6205,0.37401,3.74E-01,0.00039
6206,0.37414,3.74E-01,0.00039
6207,0.37428,3.74E-01,0.00039
6208,0.37441,3.74E-01,0.00038
6209,0.37455,3.74E-01,0.00039
6210,0.37468,3.74E-01,0.00039
6211,0.37481,3.74E-01,0.00038
6212,0.37495,3.75E-01,0.00038
6213,0.37508,3.75E-01,0.00038
6214,0.37522,3.75E-01,0.00039
6215,0.37535,3.75E-01,0.00038
6216,0.37549,3.75E-01,0.00039
6217,0.37562,3.75E-01,0.00038
6218,0.37576,3.75E-01,0.00038
6219,0.37589,3.76E-01,0.00038
6220,0.37602,3.76E-01,0.00038
6221,0.37616,3.76E-01,0.00038
6222,0.37629,3.76E-01,0.00038
6223,0.37643,3.76E-01,0.00038
6224,0.37656,3.76E-01,0.00037
6225,0.3767,3.76E-01,0.00039
6226,0.37683,3.76E-01,0.00038
6227,0.37697,3.77E-01,0.00038
6228,0.3771,3.77E-01,0.00039
6229,0.37723,3.77E-01,0.00038
6230,0.37737,3.77E-01,0.00039
6231,0.3775,3.77E-01,0.00038
6232,0.37764,3.77E-01,0.00039
6233,0.37777,3.77E-01,0.00039
6234,0.37791,3.78E-01,0.00039
6235,0.37804,3.78E-01,0.00038
6236,0.37817,3.78E-01,0.00038
6237,0.37831,3.78E-01,0.00039
6238,0.37844,3.78E-01,0.00038
6239,0.37858,3.78E-01,0.00039
6240,0.37871,3.78E-01,0.00038
6241,0.37885,3.78E-01,0.00039
6242,0.37898,3.79E-01,0.00038
6243,0.37912,3.79E-01,0.00039
6244,0.37925,3.79E-01,0.00038
6245,0.37938,3.79E-01,0.00038
6246,0.37952,3.79E-01,0.00039
6247,0.37965,3.79E-01,0.00038
6248,0.37979,3.79E-01,0.00039
6249,0.37992,3.80E-01,0.00038
6250,0.38006,3.80E-01,0.00038
6251,0.38019,3.80E-01,0.00038
6252,0.38033,3.80E-01,0.00039
6253,0.38046,3.80E-01,0.00038
6254,0.38059,3.80E-01,0.00038
6255,0.38073,3.80E-01,0.00038
6256,0.38086,3.80E-01,0.00038
6257,0.381,3.81E-01,0.00039
6258,0.38113,3.81E-01,0.00038
6259,0.38127,3.81E-01,0.00039
6260,0.3814,3.81E-01,0.00038
6261,0.38154,3.81E-01,0.00039
6262,0.38167,3.81E-01,0.00038
6263,0.3818,3.81E-01,0.00038
6264,0.38194,3.82E-01,0.00038
6265,0.38207,3.82E-01,0.00038
6266,0.38221,3.82E-01,0.00038
6267,0.38234,3.82E-01,0.00037
6268,0.38248,3.82E-01,0.00038
6269,0.38261,3.82E-01,0.00038
6270,0.38274,3.82E-01,0.00037
6271,0.38288,3.83E-01,0.00038
6272,0.38301,3.83E-01,0.00038
6273,0.38315,3.83E-01,0.00038
6274,0.38328,3.83E-01,0.00038
6275,0.38342,3.83E-01,0.00038
6276,0.38355,3.83E-01,0.00037
6277,0.38369,3.83E-01,0.00038
6278,0.38382,3.83E-01,0.00037
6279,0.38395,3.84E-01,0.00037
6280,0.38409,3.84E-01,0.00037
6281,0.38422,3.84E-01,0.00037
6282,0.38436,3.84E-01,0.00037
6283,0.38449,3.84E-01,0.00037
6284,0.38463,3.84E-01,0.00038
6285,0.38476,3.84E-01,0.00038
6286,0.3849,3.85E-01,0.00038
6287,0.38503,3.85E-01,0.00038
6288,0.38516,3.85E-01,0.00038
6289,0.3853,3.85E-01,0.00039
6290,0.38543,3.85E-01,0.00038
6291,0.38557,3.85E-01,0.00038
6292,0.3857,3.85E-01,0.00038
6293,0.38584,3.85E-01,0.00038
6294,0.38597,3.86E-01,0.00038
6295,0.38611,3.86E-01,0.00038
6296,0.38624,3.86E-01,0.00039
6297,0.38637,3.86E-01,0.00038
6298,0.38651,3.86E-01,0.00038
6299,0.38664,3.86E-01,0.00038
6300,0.38678,3.86E-01,0.00039
6301,0.38691,3.87E-01,0.00038
6302,0.38705,3.87E-01,0.00038
6303,0.38718,3.87E-01,0.00038
6304,0.38731,3.87E-01,0.00038
6305,0.38745,3.87E-01,0.00038
6306,0.38758,3.87E-01,0.00038
6307,0.38772,3.87E-01,0.00038
6308,0.38785,3.87E-01,0.00038
6309,0.38799,3.88E-01,0.00039
6310,0.38812,3.88E-01,0.00038
6311,0.38826,3.88E-01,0.00039
6312,0.38839,3.88E-01,0.00038
6313,0.38852,3.88E-01,0.00038
6314,0.38866,3.88E-01,0.00039
6315,0.38879,3.88E-01,0.00038
6316,0.38893,3.89E-01,0.00038
6317,0.38906,3.89E-01,0.00038
6318,0.3892,3.89E-01,0.00038
6319,0.38933,3.89E-01,0.00038
6320,0.38947,3.89E-01,0.00039
6321,0.3896,3.89E-01,0.00038
6322,0.38973,3.89E-01,0.00038
6323,0.38987,3.89E-01,0.00039
6324,0.39,3.90E-01,0.00039
6325,0.39014,3.90E-01,0.00039
6326,0.39027,3.90E-01,0.00038
6327,0.39041,3.90E-01,0.00039
6328,0.39054,3.90E-01,0.00039
6329,0.39067,3.90E-01,0.00038
6330,0.39081,3.90E-01,0.00039
6331,0.39094,3.91E-01,0.00038
6332,0.39108,3.91E-01,0.00038
6333,0.39121,3.91E-01,0.00039
6334,0.39135,3.91E-01,0.00039
6335,0.39148,3.91E-01,0.00039
6336,0.39162,3.91E-01,0.00039
6337,0.39175,3.91E-01,0.00038
6338,0.39188,3.92E-01,0.00038
6339,0.39202,3.92E-01,0.00039
6340,0.39215,3.92E-01,0.00039
6341,0.39229,3.92E-01,0.00039
6342,0.39242,3.92E-01,0.00039
6343,0.39256,3.92E-01,0.00039
6344,0.39269,3.92E-01,0.00039
6345,0.39283,3.92E-01,0.00039
6346,0.39296,3.93E-01,0.00039
6347,0.39309,3.93E-01,0.00038
6348,0.39323,3.93E-01,0.00039
6349,0.39336,3.93E-01,0.00038
6350,0.3935,3.93E-01,0.00039
6351,0.39363,3.93E-01,0.00038
6352,0.39377,3.93E-01,0.00039
6353,0.3939,3.94E-01,0.00039
6354,0.39404,3.94E-01,0.00039
6355,0.39417,3.94E-01,0.00039
6356,0.3943,3.94E-01,0.00039
6357,0.39444,3.94E-01,0.00039
6358,0.39457,3.94E-01,0.00039
6359,0.39471,3.94E-01,0.00039
6360,0.39484,3.94E-01,0.00039
6361,0.39498,3.95E-01,0.00039
6362,0.39511,3.95E-01,0.00039
6363,0.39524,3.95E-01,0.00039
6364,0.39538,3.95E-01,0.00039
6365,0.39551,3.95E-01,0.00039
6366,0.39565,3.95E-01,0.00039
6367,0.39578,3.95E-01,0.00039
6368,0.39592,3.96E-01,0.00039
6369,0.39605,3.96E-01,0.00039
6370,0.39619,3.96E-01,0.00039
6371,0.39632,3.96E-01,0.00039
6372,0.39645,3.96E-01,0.00038
6373,0.39659,3.96E-01,0.00039
6374,0.39672,3.96E-01,0.00038
6375,0.39686,3.96E-01,0.00039
6376,0.39699,3.97E-01,0.00039
6377,0.39713,3.97E-01,0.00039
6378,0.39726,3.97E-01,0.00039
6379,0.3974,3.97E-01,0.00039
6380,0.39753,3.97E-01,0.00038
6381,0.39766,3.97E-01,0.00038
6382,0.3978,3.97E-01,0.00038
6383,0.39793,3.98E-01,0.00038
6384,0.39807,3.98E-01,0.00039
6385,0.3982,3.98E-01,0.00039
6386,0.39834,3.98E-01,0.00039
6387,0.39847,3.98E-01,0.00039
6388,0.39861,3.98E-01,0.00039
6389,0.39874,3.98E-01,0.00039
6390,0.39887,3.98E-01,0.00039
6391,0.39901,3.99E-01,0.00039
6392,0.39914,3.99E-01,0.00038
6393,0.39928,3.99E-01,0.0004
6394,0.39941,3.99E-01,0.00039
6395,0.39955,3.99E-01,0.0004
6396,0.39968,3.99E-01,0.00039
6397,0.39981,3.99E-01,0.00039
6398,0.39995,4.00E-01,0.0004
6399,0.40008,4.00E-01,0.00039
6400,0.40022,4.00E-01,0.00039
6401,0.40035,4.00E-01,0.0004
6402,0.40049,4.00E-01,0.0004
6403,0.40062,4.00E-01,0.00039
6404,0.40076,4.00E-01,0.0004
6405,0.40089,4.00E-01,0.0004
6406,0.40102,4.01E-01,0.00039
6407,0.40116,4.01E-01,0.0004
6408,0.40129,4.01E-01,0.00039
6409,0.40143,4.01E-01,0.0004
6410,0.40156,4.01E-01,0.0004
6411,0.4017,4.01E-01,0.0004
6412,0.40183,4.01E-01,0.00039
6413,0.40197,4.02E-01,0.0004
6414,0.4021,4.02E-01,0.0004
6415,0.40223,4.02E-01,0.00039
6416,0.40237,4.02E-01,0.0004
6417,0.4025,4.02E-01,0.0004
6418,0.40264,4.02E-01,0.0004
6419,0.40277,4.02E-01,0.0004
6420,0.40291,4.03E-01,0.0004
6421,0.40304,4.03E-01,0.0004
6422,0.40317,4.03E-01,0.00039
6423,0.40331,4.03E-01,0.0004
6424,0.40344,4.03E-01,0.0004
6425,0.40358,4.03E-01,0.00041
6426,0.40371,4.03E-01,0.0004
6427,0.40385,4.03E-01,0.0004
6428,0.40398,4.04E-01,0.0004
6429,0.40412,4.04E-01,0.00041
6430,0.40425,4.04E-01,0.00041
6431,0.40438,4.04E-01,0.0004
6432,0.40452,4.04E-01,0.00041
6433,0.40465,4.04E-01,0.00041
6434,0.40479,4.04E-01,0.00041
6435,0.40492,4.05E-01,0.0004
6436,0.40506,4.05E-01,0.00042
6437,0.40519,4.05E-01,0.00041
6438,0.40533,4.05E-01,0.00041
6439,0.40546,4.05E-01,0.00041
6440,0.40559,4.05E-01,0.0004
6441,0.40573,4.05E-01,0.00041
6442,0.40586,4.05E-01,0.00041
6443,0.406,4.06E-01,0.00041
6444,0.40613,4.06E-01,0.00041
6445,0.40627,4.06E-01,0.00041
6446,0.4064,4.06E-01,0.00041
6447,0.40654,4.06E-01,0.00041
6448,0.40667,4.06E-01,0.0004
6449,0.4068,4.06E-01,0.0004
6450,0.40694,4.07E-01,0.0004
6451,0.40707,4.07E-01,0.0004
6452,0.40721,4.07E-01,0.00041
6453,0.40734,4.07E-01,0.00041
6454,0.40748,4.07E-01,0.00042
6455,0.40761,4.07E-01,0.00041
6456,0.40774,4.07E-01,0.0004
6457,0.40788,4.07E-01,0.0004
6458,0.40801,4.08E-01,0.00039
6459,0.40815,4.08E-01,0.00041
6460,0.40828,4.08E-01,0.0004
6461,0.40842,4.08E-01,0.00041
6462,0.40855,4.08E-01,0.0004
6463,0.40869,4.08E-01,0.00041
6464,0.40882,4.08E-01,0.0004
6465,0.40895,4.09E-01,0.0004
6466,0.40909,4.09E-01,0.00041
6467,0.40922,4.09E-01,0.0004
6468,0.40936,4.09E-01,0.00041
6469,0.40949,4.09E-01,0.00041
6470,0.40963,4.09E-01,0.00041
6471,0.40976,4.09E-01,0.00041
6472,0.4099,4.09E-01,0.00041
6473,0.41003,4.10E-01,0.0004
6474,0.41016,4.10E-01,0.0004
6475,0.4103,4.10E-01,0.0004
6476,0.41043,4.10E-01,0.0004
6477,0.41057,4.10E-01,0.00041
6478,0.4107,4.10E-01,0.0004
6479,0.41084,4.10E-01,0.00041
6480,0.41097,4.11E-01,0.0004
6481,0.41111,4.11E-01,0.00041
6482,0.41124,4.11E-01,0.00041
6483,0.41137,4.11E-01,0.0004
6484,0.41151,4.11E-01,0.0004
6485,0.41164,4.11E-01,0.0004
6486,0.41178,4.11E-01,0.00041
6487,0.41191,4.12E-01,0.00041
6488,0.41205,4.12E-01,0.00041
6489,0.41218,4.12E-01,0.00041
6490,0.41231,4.12E-01,0.0004
6491,0.41245,4.12E-01,0.00041
6492,0.41258,4.12E-01,0.00041
6493,0.41272,4.12E-01,0.00041
6494,0.41285,4.12E-01,0.00041
6495,0.41299,4.13E-01,0.00041
6496,0.41312,4.13E-01,0.00041
6497,0.41326,4.13E-01,0.00041
6498,0.41339,4.13E-01,0.00041
6499,0.41352,4.13E-01,0.00041
6500,0.41366,4.13E-01,0.00041
6501,0.41379,4.13E-01,0.0004
6502,0.41393,4.14E-01,0.00041
6503,0.41406,4.14E-01,0.00041
6504,0.4142,4.14E-01,0.00041
6505,0.41433,4.14E-01,0.00041
6506,0.41447,4.14E-01,0.00042
6507,0.4146,4.14E-01,0.00041
6508,0.41473,4.14E-01,0.00041
6509,0.41487,4.14E-01,0.00041
6510,0.415,4.15E-01,0.0004
6511,0.41514,4.15E-01,0.00041
6512,0.41527,4.15E-01,0.0004
6513,0.41541,4.15E-01,0.00041
6514,0.41554,4.15E-01,0.00041
6515,0.41567,4.15E-01,0.00041
6516,0.41581,4.15E-01,0.00041
6517,0.41594,4.16E-01,0.0004
6518,0.41608,4.16E-01,0.00041
6519,0.41621,4.16E-01,0.0004
6520,0.41635,4.16E-01,0.00041
6521,0.41648,4.16E-01,0.0004
6522,0.41662,4.16E-01,0.00041
6523,0.41675,4.16E-01,0.00041
6524,0.41688,4.16E-01,0.0004
6525,0.41702,4.17E-01,0.0004
6526,0.41715,4.17E-01,0.0004
6527,0.41729,4.17E-01,0.00041
6528,0.41742,4.17E-01,0.0004
6529,0.41756,4.17E-01,0.00041
6530,0.41769,4.17E-01,0.0004
6531,0.41783,4.17E-01,0.00041
6532,0.41796,4.18E-01,0.00041
6533,0.41809,4.18E-01,0.0004
6534,0.41823,4.18E-01,0.0004
6535,0.41836,4.18E-01,0.0004
6536,0.4185,4.18E-01,0.00041
6537,0.41863,4.18E-01,0.0004
6538,0.41877,4.18E-01,0.00041
6539,0.4189,4.18E-01,0.00041
6540,0.41904,4.19E-01,0.0004
6541,0.41917,4.19E-01,0.00041
6542,0.4193,4.19E-01,0.0004
6543,0.41944,4.19E-01,0.0004
6544,0.41957,4.19E-01,0.0004
6545,0.41971,4.19E-01,0.00041
6546,0.41984,4.19E-01,0.0004
6547,0.41998,4.20E-01,0.00041
6548,0.42011,4.20E-01,0.00041
6549,0.42024,4.20E-01,0.0004
6550,0.42038,4.20E-01,0.0004
6551,0.42051,4.20E-01,0.0004
6552,0.42065,4.20E-01,0.00041
6553,0.42078,4.20E-01,0.0004
6554,0.42092,4.21E-01,0.00041
6555,0.42105,4.21E-01,0.0004
6556,0.42119,4.21E-01,0.0004
6557,0.42132,4.21E-01,0.0004
6558,0.42145,4.21E-01,0.0004
6559,0.42159,4.21E-01,0.0004
6560,0.42172,4.21E-01,0.00039
6561,0.42186,4.21E-01,0.0004
6562,0.42199,4.22E-01,0.00039
6563,0.42213,4.22E-01,0.0004
6564,0.42226,4.22E-01,0.00039
6565,0.4224,4.22E-01,0.00039
6566,0.42253,4.22E-01,0.00039
6567,0.42266,4.22E-01,0.00039
6568,0.4228,4.22E-01,0.00039
6569,0.42293,4.23E-01,0.00039
6570,0.42307,4.23E-01,0.0004
6571,0.4232,4.23E-01,0.0004
6572,0.42334,4.23E-01,0.0004
6573,0.42347,4.23E-01,0.00039
6574,0.42361,4.23E-01,0.0004
6575,0.42374,4.23E-01,0.00039
6576,0.42387,4.23E-01,0.00039
6577,0.42401,4.24E-01,0.00039
6578,0.42414,4.24E-01,0.00038
6579,0.42428,4.24E-01,0.00039
6580,0.42441,4.24E-01,0.00039
6581,0.42455,4.24E-01,0.00039
6582,0.42468,4.24E-01,0.00039
6583,0.42481,4.24E-01,0.00038
6584,0.42495,4.25E-01,0.00039
6585,0.42508,4.25E-01,0.00039
6586,0.42522,4.25E-01,0.00039
6587,0.42535,4.25E-01,0.00039
6588,0.42549,4.25E-01,0.0004
6589,0.42562,4.25E-01,0.00039
6590,0.42576,4.25E-01,0.0004
6591,0.42589,4.26E-01,0.00039
6592,0.42602,4.26E-01,0.00039
6593,0.42616,4.26E-01,0.0004
6594,0.42629,4.26E-01,0.00039
6595,0.42643,4.26E-01,0.0004
6596,0.42656,4.26E-01,0.0004
6597,0.4267,4.26E-01,0.0004
6598,0.42683,4.26E-01,0.0004
6599,0.42697,4.27E-01,0.0004
6600,0.4271,4.27E-01,0.0004
6601,0.42723,4.27E-01,0.0004
6602,0.42737,4.27E-01,0.0004
6603,0.4275,4.27E-01,0.00039
6604,0.42764,4.27E-01,0.0004
6605,0.42777,4.27E-01,0.00039
6606,0.42791,4.28E-01,0.0004
6607,0.42804,4.28E-01,0.0004
6608,0.42817,4.28E-01,0.0004
6609,0.42831,4.28E-01,0.0004
6610,0.42844,4.28E-01,0.00039
6611,0.42858,4.28E-01,0.0004
6612,0.42871,4.28E-01,0.0004
6613,0.42885,4.28E-01,0.0004
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
